,w,j,k,ret,vol,sharpe
101,0.1,0.5,0.09999999999999998,1.0152217064299953,0.5730100901311638,1.6264490320173317
102,0.1,0.5,0.0,1.0203868477360238,0.597861118890451,1.5674825107797985
103,0.1,0.6000000000000001,0.29999999999999993,0.9681757250870233,0.5468612374278676,1.6181906204382372
104,0.1,0.6000000000000001,0.19999999999999993,0.9753650280013721,0.5453533435713472,1.635847727932118
105,0.1,0.6000000000000001,0.09999999999999992,0.9820978064538994,0.553896182561657,1.6227730660588984
106,0.1,0.7000000000000001,0.19999999999999996,0.9286718168475763,0.529887331989672,1.5954746713289125
107,0.1,0.7000000000000001,0.09999999999999995,0.9382215040407651,0.5317416343340003,1.6078701550455157
108,0.1,0.8,0.09999999999999998,0.8719195803481732,0.5044764827496203,1.563342608261092
109,0.1,0.9,0.0,0.7672261056872174,0.4715000442309722,1.4506384761910227
110,0.2,0.0,0.8,1.054533761220613,0.6153911278579791,1.5783194089934414
111,0.2,0.0,0.7000000000000001,1.0542807055695547,0.6063735975202559,1.6013736573303183
112,0.2,0.0,0.6000000000000001,1.085381305708367,0.6036069727387396,1.66023812011549
113,0.2,0.0,0.5,1.088486310009273,0.6044402289506994,1.66308637622342
114,0.2,0.0,0.4,1.0915372267975236,0.6085942972752266,1.6567477403448994
115,0.2,0.0,0.30000000000000004,1.0944468514183883,0.6161789914937091,1.6410764816357943
116,0.2,0.0,0.19999999999999996,1.097393525076317,0.6280416345228358,1.614771170141973
117,0.2,0.0,0.09999999999999998,1.100279206474184,0.6459803764392754,1.574396442319465
118,0.2,0.0,0.0,1.103121723251717,0.6732012251087951,1.5149582104323962
119,0.2,0.1,0.7000000000000001,1.030056332263091,0.5981927983451082,1.5827778851273653
120,0.2,0.1,0.6000000000000001,1.0663394031773437,0.5923551988732255,1.6596282180816009
121,0.2,0.1,0.5,1.069858271711881,0.5913507513328061,1.6683977647584451
122,0.2,0.1,0.4,1.0733208134461405,0.5940899842499294,1.6665334203473539
123,0.2,0.1,0.30000000000000004,1.0766884841805417,0.6005230391237525,1.654288710771377
124,0.2,0.1,0.20000000000000007,1.0799513175937436,0.6114146407270283,1.6301561186179216
125,0.2,0.1,0.09999999999999998,1.0831996550660579,0.6286692405098626,1.5905814864666827
126,0.2,0.1,0.0,1.086416102622791,0.6558268700193084,1.5296203136557311
127,0.2,0.2,0.6000000000000001,1.0442841096801518,0.5843791733206493,1.6445386036247935
128,0.2,0.2,0.5000000000000001,1.0484370345282916,0.5803040869550249,1.6632435583778615
129,0.2,0.2,0.4000000000000001,1.052430488599994,0.580812471191582,1.668663358091545
130,0.2,0.2,0.30000000000000004,1.0563166084919224,0.5854994993373703,1.6619426824329908
131,0.2,0.2,0.20000000000000007,1.0601522948210813,0.5950166902173422,1.6418065423748827
132,0.2,0.2,0.10000000000000009,1.063803308195054,0.6112802660153144,1.604097764494966
133,0.2,0.2,0.0,1.067476237881329,0.6383523991370997,1.5418227286554702
134,0.2,0.30000000000000004,0.5,1.0230826971438236,0.5724342449555088,1.6418177378903493
135,0.2,0.30000000000000004,0.4,1.0279120581600911,0.569257961615604,1.6594621803427347
136,0.2,0.30000000000000004,0.3,1.0324978102444238,0.5712514465927913,1.66169874213217
137,0.2,0.30000000000000004,0.19999999999999996,1.0370208408488737,0.5787036453272884,1.6481161792396597
138,0.2,0.30000000000000004,0.09999999999999998,1.0414012937278376,0.5935472145790048,1.6142798250808768
139,0.2,0.30000000000000004,0.0,1.0456105182339757,0.6203673631259843,1.551275220838043
140,0.2,0.4,0.4,0.9980377318840719,0.5606431741171666,1.6316755007756394
141,0.2,0.4,0.30000000000000004,1.0037734396043287,0.5581081863566181,1.649363800974845
142,0.2,0.4,0.2,1.0092806416951277,0.5623489036889794,1.6467190308728532
